,id,email,device_mac_id,ip,location,time_to_attempt,rejection_reason,is_suspicious,scenario,email_attempts_5m,email_attempts_10m,email_attempts_1h,seconds_since_email_last_attempt,seconds_since_ip_last_attempt,ip_attempts_5m,ip_attempts_10m,hour_sin,hour_cos
1774,1775,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19 10:00:07+00:00,blocked_ip,1,brute_force_same_account,15,15,16,1817276,1817276,1,1,0.49999999999999994,-0.8660254037844387
1775,1776,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19 10:00:20+00:00,invalid_password,1,brute_force_same_account,16,16,17,1817263,1817263,1,1,0.49999999999999994,-0.8660254037844387
1776,1777,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19 10:00:52+00:00,too_many_attempts,1,brute_force_same_account,17,17,18,1817231,1817231,1,1,0.49999999999999994,-0.8660254037844387
1777,1778,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19 10:01:16+00:00,too_many_attempts,1,brute_force_same_account,18,18,19,1817207,1817207,1,1,0.49999999999999994,-0.8660254037844387
1778,1779,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19 10:01:22+00:00,too_many_attempts,1,brute_force_same_account,19,19,20,1817201,1817201,1,1,0.49999999999999994,-0.8660254037844387
2817,2818,user2@example.com,02:35:A5:DF:73:57,198.51.100.49,"New York, US",2026-07-29 08:09:10+00:00,unknown_device,1,distributed_account_attack,6,9,9,959933,959933,2,2,0.8660254037844387,-0.4999999999999998
2596,2597,user9@example.com,02:66:A5:43:96:21,198.51.100.53,"Dubai, AE",2026-07-27 04:50:20+00:00,invalid_password,1,distributed_account_attack,1,2,20,1144663,1144663,1,1,0.8660254037844386,0.5000000000000001
2587,2588,user9@example.com,02:43:C1:3F:31:CA,198.51.100.55,"Chattogram, BD",2026-07-27 04:25:42+00:00,invalid_password,1,distributed_account_attack,5,6,11,1146141,1146141,1,1,0.8660254037844386,0.5000000000000001
679,680,user8@example.com,02:FC:DD:37:19:7F,198.51.100.57,"Chattogram, BD",2026-07-08 11:31:06+00:00,invalid_password,1,distributed_account_attack,2,3,4,2762217,2762217,1,1,0.258819045102521,-0.9659258262890682
861,862,user2@example.com,02:D9:C9:24:B1:FA,198.51.100.57,"Sylhet, BD",2026-07-09 23:09:16+00:00,otp_failed,1,distributed_account_attack,3,4,4,2633927,2633927,1,1,-0.25881904510252157,0.9659258262890681
2580,2581,user9@example.com,02:42:8C:88:EC:A2,198.51.100.57,"Rajshahi, BD",2026-07-27 04:11:28+00:00,unknown_device,1,distributed_account_attack,3,3,4,1146995,1146995,2,2,0.8660254037844386,0.5000000000000001
2816,2817,user2@example.com,02:E8:FC:3E:BF:34,198.51.100.58,"Dhaka, BD",2026-07-29 08:08:35+00:00,invalid_password,1,distributed_account_attack,5,8,8,959968,959968,2,3,0.8660254037844387,-0.4999999999999998
1023,1024,user3@example.com,02:96:2A:A5:73:E2,198.51.100.63,"Sylhet, BD",2026-07-11 04:06:22+00:00,invalid_password,1,distributed_account_attack,4,7,7,2529701,2529701,1,1,0.8660254037844386,0.5000000000000001
210,211,user2@example.com,02:9F:58:DF:A5:47,198.51.100.65,"Sylhet, BD",2026-07-03 14:06:01+00:00,unknown_device,1,distributed_account_attack,2,4,5,3184922,3184922,1,1,-0.4999999999999997,-0.8660254037844388
2509,2510,user3@example.com,02:0D:71:BD:B9:95,198.51.100.74,"London, GB",2026-07-26 07:55:00+00:00,too_many_attempts,1,brute_force_same_account,1,1,1,1219983,1219983,1,1,0.9659258262890683,-0.25881904510252063
2510,2511,user3@example.com,02:0D:71:BD:B9:95,198.51.100.74,"London, GB",2026-07-26 07:55:20+00:00,blocked_ip,1,brute_force_same_account,2,2,2,1219963,1219963,1,1,0.9659258262890683,-0.25881904510252063
2511,2512,user3@example.com,02:0D:71:BD:B9:95,198.51.100.74,"London, GB",2026-07-26 07:55:27+00:00,invalid_password,1,brute_force_same_account,3,3,3,1219956,1219956,1,1,0.9659258262890683,-0.25881904510252063
2512,2513,user3@example.com,02:0D:71:BD:B9:95,198.51.100.74,"London, GB",2026-07-26 07:55:28+00:00,invalid_password,1,brute_force_same_account,4,4,4,1219955,1219955,1,1,0.9659258262890683,-0.25881904510252063
2513,2514,user3@example.com,02:0D:71:BD:B9:95,198.51.100.74,"London, GB",2026-07-26 07:55:30+00:00,invalid_password,1,brute_force_same_account,5,5,5,1219953,1219953,1,2,0.9659258262890683,-0.25881904510252063
2514,2515,user3@example.com,02:0D:71:BD:B9:95,198.51.100.74,"London, GB",2026-07-26 07:55:40+00:00,too_many_attempts,1,brute_force_same_account,6,6,6,1219943,1219943,1,1,0.9659258262890683,-0.25881904510252063
2515,2516,user3@example.com,02:0D:71:BD:B9:95,198.51.100.74,"London, GB",2026-07-26 07:55:56+00:00,blocked_ip,1,brute_force_same_account,7,7,7,1219927,1219927,2,2,0.9659258262890683,-0.25881904510252063
2516,2517,user3@example.com,02:0D:71:BD:B9:95,198.51.100.74,"London, GB",2026-07-26 07:56:05+00:00,invalid_password,1,brute_force_same_account,8,8,8,1219918,1219918,3,3,0.9659258262890683,-0.25881904510252063
2517,2518,user3@example.com,02:0D:71:BD:B9:95,198.51.100.74,"London, GB",2026-07-26 07:56:38+00:00,invalid_password,1,brute_force_same_account,9,9,9,1219885,1219885,1,2,0.9659258262890683,-0.25881904510252063
2518,2519,user3@example.com,02:0D:71:BD:B9:95,198.51.100.74,"London, GB",2026-07-26 07:57:24+00:00,blocked_ip,1,brute_force_same_account,10,10,10,1219839,1219839,1,1,0.9659258262890683,-0.25881904510252063
2519,2520,user3@example.com,02:0D:71:BD:B9:95,198.51.100.74,"London, GB",2026-07-26 07:57:30+00:00,blocked_ip,1,brute_force_same_account,11,11,11,1219833,1219833,1,1,0.9659258262890683,-0.25881904510252063
2520,2521,user3@example.com,02:0D:71:BD:B9:95,198.51.100.74,"London, GB",2026-07-26 07:57:56+00:00,invalid_password,1,brute_force_same_account,12,12,12,1219807,1219807,1,1,0.9659258262890683,-0.25881904510252063
2521,2522,user3@example.com,02:0D:71:BD:B9:95,198.51.100.74,"London, GB",2026-07-26 07:58:20+00:00,invalid_password,1,brute_force_same_account,13,13,13,1219783,1219783,1,1,0.9659258262890683,-0.25881904510252063
2522,2523,user3@example.com,02:0D:71:BD:B9:95,198.51.100.74,"London, GB",2026-07-26 07:58:58+00:00,blocked_ip,1,brute_force_same_account,14,14,14,1219745,1219745,1,2,0.9659258262890683,-0.25881904510252063
2523,2524,user3@example.com,02:0D:71:BD:B9:95,198.51.100.74,"London, GB",2026-07-26 07:59:12+00:00,too_many_attempts,1,brute_force_same_account,15,15,15,1219731,1219731,1,1,0.9659258262890683,-0.25881904510252063
2524,2525,user3@example.com,02:0D:71:BD:B9:95,198.51.100.74,"London, GB",2026-07-26 07:59:33+00:00,too_many_attempts,1,brute_force_same_account,16,16,16,1219710,1219710,1,1,0.9659258262890683,-0.25881904510252063
1030,1031,user3@example.com,02:D3:52:63:7F:5B,198.51.100.8,"Dubai, AE",2026-07-11 04:15:32+00:00,otp_failed,1,distributed_account_attack,6,8,13,2529151,2529151,1,1,0.8660254037844386,0.5000000000000001
932,933,user7@example.com,02:89:2B:16:F7:17,198.51.100.81,"Chattogram, BD",2026-07-10 10:56:47+00:00,invalid_password,1,distributed_account_attack,4,4,4,2591476,2591476,1,1,0.49999999999999994,-0.8660254037844387
947,948,user7@example.com,02:E8:13:4F:F0:4A,198.51.100.82,"Dhaka, BD",2026-07-10 11:30:31+00:00,invalid_password,1,distributed_account_attack,3,5,18,2589452,2589452,1,1,0.258819045102521,-0.9659258262890682
217,218,user2@example.com,02:EB:1B:2B:1C:8A,198.51.100.86,"Chattogram, BD",2026-07-03 14:14:20+00:00,unknown_device,1,distributed_account_attack,5,8,11,3184423,3184423,1,1,-0.4999999999999997,-0.8660254037844388
1016,1017,user3@example.com,02:A4:CD:B2:58:FF,198.51.100.86,"New York, US",2026-07-11 03:56:47+00:00,otp_failed,1,distributed_account_attack,1,1,1,2530276,2530276,1,1,0.7071067811865475,0.7071067811865476
226,227,user2@example.com,02:47:EF:EA:8D:04,198.51.100.92,"Rajshahi, BD",2026-07-03 14:36:26+00:00,unknown_device,1,distributed_account_attack,2,3,19,3183097,3183097,1,1,-0.4999999999999997,-0.8660254037844388
942,943,user7@example.com,02:83:E2:47:3F:F9,198.51.100.94,"London, GB",2026-07-10 11:17:09+00:00,otp_failed,1,distributed_account_attack,2,5,13,2590254,2590254,1,1,0.258819045102521,-0.9659258262890682
1878,1879,user9@example.com,02:C5:F2:B5:9F:A2,198.51.100.97,"Chattogram, BD",2026-07-20 02:09:56+00:00,invalid_password,1,brute_force_same_account,1,1,1,1759087,1759087,1,1,0.49999999999999994,0.8660254037844387
1879,1880,user9@example.com,02:C5:F2:B5:9F:A2,198.51.100.97,"Chattogram, BD",2026-07-20 02:10:09+00:00,invalid_password,1,brute_force_same_account,2,2,2,1759074,1759074,1,1,0.49999999999999994,0.8660254037844387
1880,1881,user9@example.com,02:C5:F2:B5:9F:A2,198.51.100.97,"Chattogram, BD",2026-07-20 02:10:26+00:00,too_many_attempts,1,brute_force_same_account,3,3,3,1759057,1759057,1,1,0.49999999999999994,0.8660254037844387
1881,1882,user9@example.com,02:C5:F2:B5:9F:A2,198.51.100.97,"Chattogram, BD",2026-07-20 02:10:28+00:00,blocked_ip,1,brute_force_same_account,4,4,4,1759055,1759055,1,1,0.49999999999999994,0.8660254037844387
1882,1883,user9@example.com,02:C5:F2:B5:9F:A2,198.51.100.97,"Chattogram, BD",2026-07-20 02:10:32+00:00,blocked_ip,1,brute_force_same_account,5,5,5,1759051,1759051,1,1,0.49999999999999994,0.8660254037844387
1883,1884,user9@example.com,02:C5:F2:B5:9F:A2,198.51.100.97,"Chattogram, BD",2026-07-20 02:10:56+00:00,too_many_attempts,1,brute_force_same_account,6,6,6,1759027,1759027,1,1,0.49999999999999994,0.8660254037844387
1884,1885,user9@example.com,02:C5:F2:B5:9F:A2,198.51.100.97,"Chattogram, BD",2026-07-20 02:11:06+00:00,too_many_attempts,1,brute_force_same_account,7,7,7,1759017,1759017,1,1,0.49999999999999994,0.8660254037844387
1885,1886,user9@example.com,02:C5:F2:B5:9F:A2,198.51.100.97,"Chattogram, BD",2026-07-20 02:11:16+00:00,invalid_password,1,brute_force_same_account,8,8,8,1759007,1759007,1,1,0.49999999999999994,0.8660254037844387
1886,1887,user9@example.com,02:C5:F2:B5:9F:A2,198.51.100.97,"Chattogram, BD",2026-07-20 02:11:46+00:00,invalid_password,1,brute_force_same_account,9,9,9,1758977,1758977,1,1,0.49999999999999994,0.8660254037844387
1887,1888,user9@example.com,02:C5:F2:B5:9F:A2,198.51.100.97,"Chattogram, BD",2026-07-20 02:12:08+00:00,blocked_ip,1,brute_force_same_account,10,10,10,1758955,1758955,1,1,0.49999999999999994,0.8660254037844387
1888,1889,user9@example.com,02:C5:F2:B5:9F:A2,198.51.100.97,"Chattogram, BD",2026-07-20 02:12:09+00:00,too_many_attempts,1,brute_force_same_account,11,11,11,1758954,1758954,1,1,0.49999999999999994,0.8660254037844387
1889,1890,user9@example.com,02:C5:F2:B5:9F:A2,198.51.100.97,"Chattogram, BD",2026-07-20 02:12:20+00:00,invalid_password,1,brute_force_same_account,12,12,12,1758943,1758943,1,1,0.49999999999999994,0.8660254037844387
1890,1891,user9@example.com,02:C5:F2:B5:9F:A2,198.51.100.97,"Chattogram, BD",2026-07-20 02:12:46+00:00,too_many_attempts,1,brute_force_same_account,13,13,13,1758917,1758917,1,1,0.49999999999999994,0.8660254037844387
1891,1892,user9@example.com,02:C5:F2:B5:9F:A2,198.51.100.97,"Chattogram, BD",2026-07-20 02:13:14+00:00,invalid_password,1,brute_force_same_account,14,14,14,1758889,1758889,1,1,0.49999999999999994,0.8660254037844387
1892,1893,user9@example.com,02:C5:F2:B5:9F:A2,198.51.100.97,"Chattogram, BD",2026-07-20 02:13:24+00:00,invalid_password,1,brute_force_same_account,15,15,15,1758879,1758879,1,1,0.49999999999999994,0.8660254037844387
1893,1894,user9@example.com,02:C5:F2:B5:9F:A2,198.51.100.97,"Chattogram, BD",2026-07-20 02:13:41+00:00,invalid_password,1,brute_force_same_account,16,16,16,1758862,1758862,1,1,0.49999999999999994,0.8660254037844387
1894,1895,user9@example.com,02:C5:F2:B5:9F:A2,198.51.100.97,"Chattogram, BD",2026-07-20 02:13:50+00:00,invalid_password,1,brute_force_same_account,17,17,17,1758853,1758853,1,1,0.49999999999999994,0.8660254037844387
1895,1896,user9@example.com,02:C5:F2:B5:9F:A2,198.51.100.97,"Chattogram, BD",2026-07-20 02:14:12+00:00,too_many_attempts,1,brute_force_same_account,18,18,18,1758831,1758831,1,1,0.49999999999999994,0.8660254037844387
1896,1897,user9@example.com,02:C5:F2:B5:9F:A2,198.51.100.97,"Chattogram, BD",2026-07-20 02:15:53+00:00,invalid_password,1,brute_force_same_account,14,19,19,1758730,1758730,2,2,0.49999999999999994,0.8660254037844387
1931,1932,user8@example.com,02:48:B1:EA:CA:54,203.0.113.1,"Sylhet, BD",2026-07-20 08:33:10+00:00,invalid_password,1,distributed_account_attack,1,2,17,1736093,1736093,1,1,0.8660254037844387,-0.4999999999999998
2485,2486,user3@example.com,02:F0:F5:37:39:75,203.0.113.10,"Dhaka, BD",2026-07-26 03:46:35+00:00,otp_failed,1,possible_account_takeover,1,1,1,1234888,1234888,1,1,0.7071067811865475,0.7071067811865476
2486,2487,user3@example.com,02:F0:F5:37:39:75,203.0.113.10,"Dhaka, BD",2026-07-26 03:47:10+00:00,invalid_password,1,possible_account_takeover,2,2,2,1234853,1234853,1,1,0.7071067811865475,0.7071067811865476
2487,2488,user3@example.com,02:F0:F5:37:39:75,203.0.113.10,"Dhaka, BD",2026-07-26 03:47:41+00:00,otp_failed,1,possible_account_takeover,3,3,3,1234822,1234822,1,1,0.7071067811865475,0.7071067811865476
2488,2489,user3@example.com,02:F0:F5:37:39:75,203.0.113.10,"Dhaka, BD",2026-07-26 03:49:35+00:00,invalid_password,1,possible_account_takeover,4,4,4,1234708,1234708,1,1,0.7071067811865475,0.7071067811865476
2489,2490,user3@example.com,02:F0:F5:37:39:75,203.0.113.10,"Dhaka, BD",2026-07-26 03:50:10+00:00,unknown_device,1,possible_account_takeover,5,5,5,1234673,1234673,1,1,0.7071067811865475,0.7071067811865476
2490,2491,user3@example.com,02:F0:F5:37:39:75,203.0.113.10,"Dhaka, BD",2026-07-26 03:50:35+00:00,invalid_password,1,possible_account_takeover,6,6,6,1234648,1234648,1,1,0.7071067811865475,0.7071067811865476
2491,2492,user3@example.com,02:F0:F5:37:39:75,203.0.113.10,"Dhaka, BD",2026-07-26 03:51:23+00:00,unknown_device,1,possible_account_takeover,7,7,7,1234600,1234600,1,1,0.7071067811865475,0.7071067811865476
2492,2493,user3@example.com,02:F0:F5:37:39:75,203.0.113.10,"Dhaka, BD",2026-07-26 03:56:58+00:00,otp_failed,1,possible_account_takeover,1,7,8,1234265,1234265,1,1,0.7071067811865475,0.7071067811865476
1022,1023,user3@example.com,02:2E:CF:86:4A:AE,203.0.113.102,"Sylhet, BD",2026-07-11 04:06:19+00:00,invalid_password,1,distributed_account_attack,3,6,6,2529704,2529704,1,1,0.8660254037844386,0.5000000000000001
209,210,user2@example.com,02:10:F2:B5:7F:C5,203.0.113.103,"Chattogram, BD",2026-07-03 14:02:10+00:00,otp_failed,1,distributed_account_attack,3,3,4,3185153,3185153,1,1,-0.4999999999999997,-0.8660254037844388
2022,2023,user3@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:10:37+00:00,blocked_ip,1,credential_stuffing_many_accounts,1,1,1,1654646,1654646,1,1,0.9659258262890683,-0.25881904510252063
2023,2024,user1@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:10:53+00:00,invalid_password,1,credential_stuffing_many_accounts,1,1,2,1654630,1654630,1,2,0.9659258262890683,-0.25881904510252063
2024,2025,user4@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:11:21+00:00,invalid_password,1,credential_stuffing_many_accounts,1,1,2,1654602,1654602,1,1,0.9659258262890683,-0.25881904510252063
2025,2026,user2@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:11:25+00:00,invalid_password,1,credential_stuffing_many_accounts,1,1,2,1654598,1654598,1,1,0.9659258262890683,-0.25881904510252063
2026,2027,user7@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:11:31+00:00,blocked_ip,1,credential_stuffing_many_accounts,1,1,1,1654592,1654592,1,1,0.9659258262890683,-0.25881904510252063
2027,2028,user3@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:11:57+00:00,invalid_password,1,credential_stuffing_many_accounts,2,2,2,1654566,1654566,1,1,0.9659258262890683,-0.25881904510252063
2028,2029,user6@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:12:21+00:00,invalid_password,1,credential_stuffing_many_accounts,1,1,1,1654542,1654542,1,1,0.9659258262890683,-0.25881904510252063
2029,2030,user8@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:12:37+00:00,blocked_ip,1,credential_stuffing_many_accounts,1,1,1,1654526,1654526,1,1,0.9659258262890683,-0.25881904510252063
2030,2031,user10@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:12:43+00:00,invalid_password,1,credential_stuffing_many_accounts,2,2,2,1654520,1654520,1,1,0.9659258262890683,-0.25881904510252063
2031,2032,user4@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:12:49+00:00,blocked_ip,1,credential_stuffing_many_accounts,2,2,3,1654514,1654514,1,2,0.9659258262890683,-0.25881904510252063
2032,2033,user5@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:12:55+00:00,invalid_password,1,credential_stuffing_many_accounts,1,1,1,1654508,1654508,1,1,0.9659258262890683,-0.25881904510252063
2033,2034,user1@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:13:11+00:00,invalid_password,1,credential_stuffing_many_accounts,2,2,3,1654492,1654492,1,1,0.9659258262890683,-0.25881904510252063
2034,2035,user2@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:13:11+00:00,invalid_password,1,credential_stuffing_many_accounts,2,2,3,1654492,1654492,1,1,0.9659258262890683,-0.25881904510252063
2035,2036,user3@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:13:17+00:00,invalid_password,1,credential_stuffing_many_accounts,3,3,3,1654486,1654486,1,1,0.9659258262890683,-0.25881904510252063
2036,2037,user9@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:14:04+00:00,invalid_password,1,credential_stuffing_many_accounts,1,1,1,1654439,1654439,1,1,0.9659258262890683,-0.25881904510252063
2037,2038,user5@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:14:05+00:00,invalid_password,1,credential_stuffing_many_accounts,2,2,2,1654438,1654438,1,1,0.9659258262890683,-0.25881904510252063
2038,2039,user7@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:15:23+00:00,invalid_password,1,credential_stuffing_many_accounts,2,2,2,1654360,1654360,1,1,0.9659258262890683,-0.25881904510252063
2039,2040,user10@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:16:00+00:00,blocked_ip,1,credential_stuffing_many_accounts,2,3,3,1654323,1654323,1,2,0.9659258262890683,-0.25881904510252063
2040,2041,user10@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:16:01+00:00,invalid_password,1,credential_stuffing_many_accounts,3,4,4,1654322,1654322,2,2,0.9659258262890683,-0.25881904510252063
2042,2043,user3@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:16:07+00:00,invalid_password,1,credential_stuffing_many_accounts,3,4,4,1654316,1654316,1,1,0.9659258262890683,-0.25881904510252063
2041,2042,user8@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:16:07+00:00,blocked_ip,1,credential_stuffing_many_accounts,2,2,2,1654316,1654316,1,1,0.9659258262890683,-0.25881904510252063
2043,2044,user1@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:16:13+00:00,invalid_password,1,credential_stuffing_many_accounts,2,3,4,1654310,1654310,1,1,0.9659258262890683,-0.25881904510252063
2044,2045,user9@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:16:38+00:00,blocked_ip,1,credential_stuffing_many_accounts,2,2,2,1654285,1654285,1,1,0.9659258262890683,-0.25881904510252063
2045,2046,user5@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:16:41+00:00,invalid_password,1,credential_stuffing_many_accounts,3,3,3,1654282,1654282,1,1,0.9659258262890683,-0.25881904510252063
2046,2047,user9@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:16:54+00:00,invalid_password,1,credential_stuffing_many_accounts,3,3,3,1654269,1654269,1,1,0.9659258262890683,-0.25881904510252063
2047,2048,user7@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:17:08+00:00,invalid_password,1,credential_stuffing_many_accounts,2,3,3,1654255,1654255,1,1,0.9659258262890683,-0.25881904510252063
2048,2049,user6@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:17:09+00:00,invalid_password,1,credential_stuffing_many_accounts,2,2,2,1654254,1654254,1,1,0.9659258262890683,-0.25881904510252063
2049,2050,user6@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:18:07+00:00,invalid_password,1,credential_stuffing_many_accounts,2,3,3,1654196,1654196,1,1,0.9659258262890683,-0.25881904510252063
2050,2051,user4@example.com,02:04:97:3C:DE:96,203.0.113.103,"London, GB",2026-07-21 07:18:19+00:00,blocked_ip,1,credential_stuffing_many_accounts,1,3,3,1654184,1654184,1,1,0.9659258262890683,-0.25881904510252063
